build,armor,kit,route,guard_rule,hp_scale,damage_scale,turns,won,hp_left,net_loss,gross_loss
duelliste,legere,ancrage,porte,unlimited,1.2,0.8,7,True,51.09,58.91,58.91
duelliste,legere,ancrage,porte,unlimited,1.2,1.0,7,True,36.36,73.64,73.64
duelliste,legere,ancrage,porte,unlimited,1.2,1.2,7,True,21.64,88.36,88.36
duelliste,legere,ancrage,barque,unlimited,0.8,0.8,4,True,77.27,32.73,32.73
duelliste,legere,ancrage,barque,unlimited,0.8,1.0,4,True,69.09,40.91,40.91
duelliste,legere,ancrage,barque,unlimited,0.8,1.2,4,True,60.91,49.09,49.09
duelliste,legere,ancrage,barque,unlimited,1.0,0.8,5,True,70.73,39.27,39.27
duelliste,legere,ancrage,barque,unlimited,1.0,1.0,5,True,60.91,49.09,49.09
duelliste,legere,ancrage,barque,unlimited,1.0,1.2,5,True,51.09,58.91,58.91
duelliste,legere,ancrage,barque,unlimited,1.2,0.8,5,True,64.18,45.82,45.82
duelliste,legere,ancrage,barque,unlimited,1.2,1.0,5,True,52.73,57.27,57.27
duelliste,legere,ancrage,barque,unlimited,1.2,1.2,5,True,41.27,68.73,68.73
rempart,airain,aucun,puits,unlimited,0.8,0.8,5,True,110.0,0.0,0.0
rempart,airain,aucun,puits,unlimited,0.8,1.0,5,True,106.0,4.0,4.0
rempart,airain,aucun,puits,unlimited,0.8,1.2,5,True,96.4,13.6,13.6
rempart,airain,aucun,puits,unlimited,1.0,0.8,5,True,110.0,0.0,0.0
rempart,airain,aucun,puits,unlimited,1.0,1.0,5,True,106.0,4.0,4.0
rempart,airain,aucun,puits,unlimited,1.0,1.2,5,True,96.4,13.6,13.6
rempart,airain,aucun,puits,unlimited,1.2,0.8,7,True,103.2,6.8,6.8
rempart,airain,aucun,puits,unlimited,1.2,1.0,7,True,92.0,18.0,18.0
rempart,airain,aucun,puits,unlimited,1.2,1.2,7,True,75.2,34.8,34.8
rempart,airain,aucun,porte,unlimited,0.8,0.8,10,True,110.0,0.0,0.0
rempart,airain,aucun,porte,unlimited,0.8,1.0,10,True,108.77,1.23,1.23
rempart,airain,aucun,porte,unlimited,0.8,1.2,10,True,104.13,5.87,5.87
rempart,airain,aucun,porte,unlimited,1.0,0.8,11,True,110.0,0.0,0.0
rempart,airain,aucun,porte,unlimited,1.0,1.0,11,True,108.77,1.23,1.23
rempart,airain,aucun,porte,unlimited,1.0,1.2,11,True,104.13,5.87,5.87
rempart,airain,aucun,porte,unlimited,1.2,0.8,12,True,110.0,0.0,0.0
rempart,airain,aucun,porte,unlimited,1.2,1.0,12,True,108.77,1.23,1.23
rempart,airain,aucun,porte,unlimited,1.2,1.2,12,True,104.13,5.87,5.87
rempart,airain,aucun,barque,unlimited,0.8,0.8,9,True,109.91,0.09,0.09
rempart,airain,aucun,barque,unlimited,0.8,1.0,9,True,104.39,5.61,5.61
rempart,airain,aucun,barque,unlimited,0.8,1.2,9,True,98.86,11.14,11.14
rempart,airain,aucun,barque,unlimited,1.0,0.8,14,True,109.82,0.18,0.18
rempart,airain,aucun,barque,unlimited,1.0,1.0,14,True,98.77,11.23,11.23
rempart,airain,aucun,barque,unlimited,1.0,1.2,14,True,87.73,22.27,22.27
rempart,airain,aucun,barque,unlimited,1.2,0.8,14,True,109.82,0.18,0.18
rempart,airain,aucun,barque,unlimited,1.2,1.0,14,True,98.77,11.23,11.23
rempart,airain,aucun,barque,unlimited,1.2,1.2,14,True,87.73,22.27,22.27
rempart,airain,purification,puits,unlimited,0.8,0.8,5,True,110.0,0.0,0.0
rempart,airain,purification,puits,unlimited,0.8,1.0,5,True,106.0,4.0,4.0
rempart,airain,purification,puits,unlimited,0.8,1.2,5,True,96.4,13.6,13.6
rempart,airain,purification,puits,unlimited,1.0,0.8,5,True,110.0,0.0,0.0
rempart,airain,purification,puits,unlimited,1.0,1.0,5,True,106.0,4.0,4.0
rempart,airain,purification,puits,unlimited,1.0,1.2,5,True,96.4,13.6,13.6
rempart,airain,purification,puits,unlimited,1.2,0.8,7,True,103.2,6.8,6.8
rempart,airain,purification,puits,unlimited,1.2,1.0,7,True,92.0,18.0,18.0
rempart,airain,purification,puits,unlimited,1.2,1.2,7,True,75.2,34.8,34.8
rempart,airain,purification,porte,unlimited,0.8,0.8,10,True,110.0,0.0,0.0
rempart,airain,purification,porte,unlimited,0.8,1.0,10,True,108.77,1.23,1.23
rempart,airain,purification,porte,unlimited,0.8,1.2,10,True,104.13,5.87,5.87
rempart,airain,purification,porte,unlimited,1.0,0.8,11,True,110.0,0.0,0.0
rempart,airain,purification,porte,unlimited,1.0,1.0,11,True,108.77,1.23,1.23
rempart,airain,purification,porte,unlimited,1.0,1.2,11,True,104.13,5.87,5.87
rempart,airain,purification,porte,unlimited,1.2,0.8,12,True,110.0,0.0,0.0
rempart,airain,purification,porte,unlimited,1.2,1.0,12,True,108.77,1.23,1.23
rempart,airain,purification,porte,unlimited,1.2,1.2,12,True,104.13,5.87,5.87
rempart,airain,purification,barque,unlimited,0.8,0.8,9,True,109.91,0.09,0.09
rempart,airain,purification,barque,unlimited,0.8,1.0,9,True,104.39,5.61,5.61
rempart,airain,purification,barque,unlimited,0.8,1.2,9,True,98.86,11.14,11.14
rempart,airain,purification,barque,unlimited,1.0,0.8,14,True,109.82,0.18,0.18
rempart,airain,purification,barque,unlimited,1.0,1.0,14,True,98.77,11.23,11.23
rempart,airain,purification,barque,unlimited,1.0,1.2,14,True,87.73,22.27,22.27
rempart,airain,purification,barque,unlimited,1.2,0.8,14,True,109.82,0.18,0.18
rempart,airain,purification,barque,unlimited,1.2,1.0,14,True,98.77,11.23,11.23
rempart,airain,purification,barque,unlimited,1.2,1.2,14,True,87.73,22.27,22.27
rempart,airain,ancrage,puits,unlimited,0.8,0.8,5,True,110.0,0.0,0.0
rempart,airain,ancrage,puits,unlimited,0.8,1.0,5,True,106.0,4.0,4.0
rempart,airain,ancrage,puits,unlimited,0.8,1.2,5,True,96.4,13.6,13.6
rempart,airain,ancrage,puits,unlimited,1.0,0.8,5,True,110.0,0.0,0.0
rempart,airain,ancrage,puits,unlimited,1.0,1.0,5,True,106.0,4.0,4.0
rempart,airain,ancrage,puits,unlimited,1.0,1.2,5,True,96.4,13.6,13.6
rempart,airain,ancrage,puits,unlimited,1.2,0.8,7,True,103.2,6.8,6.8
rempart,airain,ancrage,puits,unlimited,1.2,1.0,7,True,92.0,18.0,18.0
rempart,airain,ancrage,puits,unlimited,1.2,1.2,7,True,75.2,34.8,34.8
rempart,airain,ancrage,porte,unlimited,0.8,0.8,10,True,110.0,0.0,0.0
rempart,airain,ancrage,porte,unlimited,0.8,1.0,10,True,108.77,1.23,1.23
rempart,airain,ancrage,porte,unlimited,0.8,1.2,10,True,104.13,5.87,5.87
rempart,airain,ancrage,porte,unlimited,1.0,0.8,11,True,110.0,0.0,0.0
rempart,airain,ancrage,porte,unlimited,1.0,1.0,11,True,108.77,1.23,1.23
rempart,airain,ancrage,porte,unlimited,1.0,1.2,11,True,104.13,5.87,5.87
rempart,airain,ancrage,porte,unlimited,1.2,0.8,12,True,110.0,0.0,0.0
rempart,airain,ancrage,porte,unlimited,1.2,1.0,12,True,108.77,1.23,1.23
rempart,airain,ancrage,porte,unlimited,1.2,1.2,12,True,104.13,5.87,5.87
rempart,airain,ancrage,barque,unlimited,0.8,0.8,6,True,110.0,0.0,0.0
rempart,airain,ancrage,barque,unlimited,0.8,1.0,6,True,110.0,0.0,0.0
rempart,airain,ancrage,barque,unlimited,0.8,1.2,6,True,110.0,0.0,0.0
rempart,airain,ancrage,barque,unlimited,1.0,0.8,9,True,109.91,0.09,0.09
rempart,airain,ancrage,barque,unlimited,1.0,1.0,9,True,104.39,5.61,5.61
rempart,airain,ancrage,barque,unlimited,1.0,1.2,9,True,98.86,11.14,11.14
rempart,airain,ancrage,barque,unlimited,1.2,0.8,9,True,109.91,0.09,0.09
rempart,airain,ancrage,barque,unlimited,1.2,1.0,9,True,104.39,5.61,5.61
rempart,airain,ancrage,barque,unlimited,1.2,1.2,9,True,98.86,11.14,11.14
rempart,sceau,aucun,puits,unlimited,0.8,0.8,5,True,110.0,0.0,0.0
rempart,sceau,aucun,puits,unlimited,0.8,1.0,5,True,110.0,0.0,0.0
rempart,sceau,aucun,puits,unlimited,0.8,1.2,5,True,110.0,0.0,0.0
rempart,sceau,aucun,puits,unlimited,1.0,0.8,5,True,110.0,0.0,0.0
rempart,sceau,aucun,puits,unlimited,1.0,1.0,5,True,110.0,0.0,0.0
rempart,sceau,aucun,puits,unlimited,1.0,1.2,5,True,110.0,0.0,0.0
rempart,sceau,aucun,puits,unlimited,1.2,0.8,7,True,110.0,0.0,0.0
rempart,sceau,aucun,puits,unlimited,1.2,1.0,7,True,108.77,1.23,1.23
rempart,sceau,aucun,puits,unlimited,1.2,1.2,7,True,104.13,5.87,5.87
rempart,sceau,aucun,porte,unlimited,0.8,0.8,10,True,103.2,6.8,6.8
rempart,sceau,aucun,porte,unlimited,0.8,1.0,10,True,91.0,19.0,19.0
rempart,sceau,aucun,porte,unlimited,0.8,1.2,10,True,78.4,31.6,31.6
rempart,sceau,aucun,porte,unlimited,1.0,0.8,11,True,103.2,6.8,6.8
rempart,sceau,aucun,porte,unlimited,1.0,1.0,11,True,91.0,19.0,19.0
rempart,sceau,aucun,porte,unlimited,1.0,1.2,11,True,78.4,31.6,31.6
rempart,sceau,aucun,porte,unlimited,1.2,0.8,12,True,103.2,6.8,6.8
rempart,sceau,aucun,porte,unlimited,1.2,1.0,12,True,91.0,19.0,19.0
rempart,sceau,aucun,porte,unlimited,1.2,1.2,12,True,78.4,31.6,31.6
rempart,sceau,aucun,barque,unlimited,0.8,0.8,9,True,109.34,0.66,0.66
rempart,sceau,aucun,barque,unlimited,0.8,1.0,9,True,103.68,6.32,6.32
rempart,sceau,aucun,barque,unlimited,0.8,1.2,9,True,98.01,11.99,11.99
rempart,sceau,aucun,barque,unlimited,1.0,0.8,14,True,108.68,1.32,1.32
rempart,sceau,aucun,barque,unlimited,1.0,1.0,14,True,97.35,12.65,12.65
rempart,sceau,aucun,barque,unlimited,1.0,1.2,14,True,86.03,23.97,23.97
rempart,sceau,aucun,barque,unlimited,1.2,0.8,14,True,108.68,1.32,1.32
rempart,sceau,aucun,barque,unlimited,1.2,1.0,14,True,97.35,12.65,12.65
rempart,sceau,aucun,barque,unlimited,1.2,1.2,14,True,86.03,23.97,23.97
rempart,sceau,purification,puits,unlimited,0.8,0.8,5,True,110.0,0.0,0.0
rempart,sceau,purification,puits,unlimited,0.8,1.0,5,True,110.0,0.0,0.0
rempart,sceau,purification,puits,unlimited,0.8,1.2,5,True,110.0,0.0,0.0
rempart,sceau,purification,puits,unlimited,1.0,0.8,5,True,110.0,0.0,0.0
rempart,sceau,purification,puits,unlimited,1.0,1.0,5,True,110.0,0.0,0.0
rempart,sceau,purification,puits,unlimited,1.0,1.2,5,True,110.0,0.0,0.0
rempart,sceau,purification,puits,unlimited,1.2,0.8,7,True,110.0,0.0,0.0
rempart,sceau,purification,puits,unlimited,1.2,1.0,7,True,108.77,1.23,1.23
rempart,sceau,purification,puits,unlimited,1.2,1.2,7,True,104.13,5.87,5.87
rempart,sceau,purification,porte,unlimited,0.8,0.8,10,True,103.2,6.8,6.8
rempart,sceau,purification,porte,unlimited,0.8,1.0,10,True,91.0,19.0,19.0
rempart,sceau,purification,porte,unlimited,0.8,1.2,10,True,78.4,31.6,31.6
rempart,sceau,purification,porte,unlimited,1.0,0.8,11,True,103.2,6.8,6.8
rempart,sceau,purification,porte,unlimited,1.0,1.0,11,True,91.0,19.0,19.0
rempart,sceau,purification,porte,unlimited,1.0,1.2,11,True,78.4,31.6,31.6
rempart,sceau,purification,porte,unlimited,1.2,0.8,12,True,103.2,6.8,6.8
rempart,sceau,purification,porte,unlimited,1.2,1.0,12,True,91.0,19.0,19.0
rempart,sceau,purification,porte,unlimited,1.2,1.2,12,True,78.4,31.6,31.6
rempart,sceau,purification,barque,unlimited,0.8,0.8,9,True,109.34,0.66,0.66
rempart,sceau,purification,barque,unlimited,0.8,1.0,9,True,103.68,6.32,6.32
rempart,sceau,purification,barque,unlimited,0.8,1.2,9,True,98.01,11.99,11.99
rempart,sceau,purification,barque,unlimited,1.0,0.8,14,True,108.68,1.32,1.32
rempart,sceau,purification,barque,unlimited,1.0,1.0,14,True,97.35,12.65,12.65
rempart,sceau,purification,barque,unlimited,1.0,1.2,14,True,86.03,23.97,23.97
rempart,sceau,purification,barque,unlimited,1.2,0.8,14,True,108.68,1.32,1.32
rempart,sceau,purification,barque,unlimited,1.2,1.0,14,True,97.35,12.65,12.65
rempart,sceau,purification,barque,unlimited,1.2,1.2,14,True,86.03,23.97,23.97
rempart,sceau,ancrage,puits,unlimited,0.8,0.8,5,True,110.0,0.0,0.0
rempart,sceau,ancrage,puits,unlimited,0.8,1.0,5,True,110.0,0.0,0.0
rempart,sceau,ancrage,puits,unlimited,0.8,1.2,5,True,110.0,0.0,0.0
rempart,sceau,ancrage,puits,unlimited,1.0,0.8,5,True,110.0,0.0,0.0
rempart,sceau,ancrage,puits,unlimited,1.0,1.0,5,True,110.0,0.0,0.0
rempart,sceau,ancrage,puits,unlimited,1.0,1.2,5,True,110.0,0.0,0.0
rempart,sceau,ancrage,puits,unlimited,1.2,0.8,7,True,110.0,0.0,0.0
rempart,sceau,ancrage,puits,unlimited,1.2,1.0,7,True,108.77,1.23,1.23
rempart,sceau,ancrage,puits,unlimited,1.2,1.2,7,True,104.13,5.87,5.87
rempart,sceau,ancrage,porte,unlimited,0.8,0.8,10,True,103.2,6.8,6.8
rempart,sceau,ancrage,porte,unlimited,0.8,1.0,10,True,91.0,19.0,19.0
rempart,sceau,ancrage,porte,unlimited,0.8,1.2,10,True,78.4,31.6,31.6
rempart,sceau,ancrage,porte,unlimited,1.0,0.8,11,True,103.2,6.8,6.8
rempart,sceau,ancrage,porte,unlimited,1.0,1.0,11,True,91.0,19.0,19.0
rempart,sceau,ancrage,porte,unlimited,1.0,1.2,11,True,78.4,31.6,31.6
rempart,sceau,ancrage,porte,unlimited,1.2,0.8,12,True,103.2,6.8,6.8
rempart,sceau,ancrage,porte,unlimited,1.2,1.0,12,True,91.0,19.0,19.0
rempart,sceau,ancrage,porte,unlimited,1.2,1.2,12,True,78.4,31.6,31.6
rempart,sceau,ancrage,barque,unlimited,0.8,0.8,6,True,110.0,0.0,0.0
rempart,sceau,ancrage,barque,unlimited,0.8,1.0,6,True,110.0,0.0,0.0
rempart,sceau,ancrage,barque,unlimited,0.8,1.2,6,True,110.0,0.0,0.0
rempart,sceau,ancrage,barque,unlimited,1.0,0.8,9,True,109.34,0.66,0.66
rempart,sceau,ancrage,barque,unlimited,1.0,1.0,9,True,103.68,6.32,6.32
rempart,sceau,ancrage,barque,unlimited,1.0,1.2,9,True,98.01,11.99,11.99
rempart,sceau,ancrage,barque,unlimited,1.2,0.8,9,True,109.34,0.66,0.66
rempart,sceau,ancrage,barque,unlimited,1.2,1.0,9,True,103.68,6.32,6.32
rempart,sceau,ancrage,barque,unlimited,1.2,1.2,9,True,98.01,11.99,11.99
rempart,mixte,aucun,puits,unlimited,0.8,0.8,5,True,110.0,0.0,0.0
rempart,mixte,aucun,puits,unlimited,0.8,1.0,5,True,110.0,0.0,0.0
rempart,mixte,aucun,puits,unlimited,0.8,1.2,5,True,106.79,3.21,3.21
rempart,mixte,aucun,puits,unlimited,1.0,0.8,5,True,110.0,0.0,0.0
rempart,mixte,aucun,puits,unlimited,1.0,1.0,5,True,110.0,0.0,0.0
rempart,mixte,aucun,puits,unlimited,1.0,1.2,5,True,106.79,3.21,3.21
rempart,mixte,aucun,puits,unlimited,1.2,0.8,7,True,108.39,1.61,1.61
rempart,mixte,aucun,puits,unlimited,1.2,1.0,7,True,102.49,7.51,7.51
rempart,mixte,aucun,puits,unlimited,1.2,1.2,7,True,93.38,16.62,16.62
rempart,mixte,aucun,porte,unlimited,0.8,0.8,10,True,108.39,1.61,1.61
rempart,mixte,aucun,porte,unlimited,0.8,1.0,10,True,102.36,7.64,7.64
rempart,mixte,aucun,porte,unlimited,0.8,1.2,10,True,92.03,17.97,17.97
rempart,mixte,aucun,porte,unlimited,1.0,0.8,11,True,108.39,1.61,1.61
rempart,mixte,aucun,porte,unlimited,1.0,1.0,11,True,102.36,7.64,7.64
rempart,mixte,aucun,porte,unlimited,1.0,1.2,11,True,92.03,17.97,17.97
rempart,mixte,aucun,porte,unlimited,1.2,0.8,12,True,108.39,1.61,1.61
rempart,mixte,aucun,porte,unlimited,1.2,1.0,12,True,102.36,7.64,7.64
rempart,mixte,aucun,porte,unlimited,1.2,1.2,12,True,92.03,17.97,17.97
rempart,mixte,aucun,barque,unlimited,0.8,0.8,9,True,109.7,0.3,0.3
rempart,mixte,aucun,barque,unlimited,0.8,1.0,9,True,104.13,5.87,5.87
rempart,mixte,aucun,barque,unlimited,0.8,1.2,9,True,98.56,11.44,11.44
rempart,mixte,aucun,barque,unlimited,1.0,0.8,14,True,109.41,0.59,0.59
rempart,mixte,aucun,barque,unlimited,1.0,1.0,14,True,98.26,11.74,11.74
rempart,mixte,aucun,barque,unlimited,1.0,1.2,14,True,87.11,22.89,22.89
rempart,mixte,aucun,barque,unlimited,1.2,0.8,14,True,109.41,0.59,0.59
rempart,mixte,aucun,barque,unlimited,1.2,1.0,14,True,98.26,11.74,11.74
rempart,mixte,aucun,barque,unlimited,1.2,1.2,14,True,87.11,22.89,22.89
rempart,mixte,purification,puits,unlimited,0.8,0.8,5,True,110.0,0.0,0.0
rempart,mixte,purification,puits,unlimited,0.8,1.0,5,True,110.0,0.0,0.0
rempart,mixte,purification,puits,unlimited,0.8,1.2,5,True,106.79,3.21,3.21
rempart,mixte,purification,puits,unlimited,1.0,0.8,5,True,110.0,0.0,0.0
rempart,mixte,purification,puits,unlimited,1.0,1.0,5,True,110.0,0.0,0.0
rempart,mixte,purification,puits,unlimited,1.0,1.2,5,True,106.79,3.21,3.21
rempart,mixte,purification,puits,unlimited,1.2,0.8,7,True,108.39,1.61,1.61
rempart,mixte,purification,puits,unlimited,1.2,1.0,7,True,102.49,7.51,7.51
rempart,mixte,purification,puits,unlimited,1.2,1.2,7,True,93.38,16.62,16.62
rempart,mixte,purification,porte,unlimited,0.8,0.8,10,True,108.39,1.61,1.61
rempart,mixte,purification,porte,unlimited,0.8,1.0,10,True,102.36,7.64,7.64
rempart,mixte,purification,porte,unlimited,0.8,1.2,10,True,92.03,17.97,17.97
rempart,mixte,purification,porte,unlimited,1.0,0.8,11,True,108.39,1.61,1.61
rempart,mixte,purification,porte,unlimited,1.0,1.0,11,True,102.36,7.64,7.64
rempart,mixte,purification,porte,unlimited,1.0,1.2,11,True,92.03,17.97,17.97
rempart,mixte,purification,porte,unlimited,1.2,0.8,12,True,108.39,1.61,1.61
rempart,mixte,purification,porte,unlimited,1.2,1.0,12,True,102.36,7.64,7.64
rempart,mixte,purification,porte,unlimited,1.2,1.2,12,True,92.03,17.97,17.97
rempart,mixte,purification,barque,unlimited,0.8,0.8,9,True,109.7,0.3,0.3
rempart,mixte,purification,barque,unlimited,0.8,1.0,9,True,104.13,5.87,5.87
rempart,mixte,purification,barque,unlimited,0.8,1.2,9,True,98.56,11.44,11.44
rempart,mixte,purification,barque,unlimited,1.0,0.8,14,True,109.41,0.59,0.59
rempart,mixte,purification,barque,unlimited,1.0,1.0,14,True,98.26,11.74,11.74
rempart,mixte,purification,barque,unlimited,1.0,1.2,14,True,87.11,22.89,22.89
rempart,mixte,purification,barque,unlimited,1.2,0.8,14,True,109.41,0.59,0.59
rempart,mixte,purification,barque,unlimited,1.2,1.0,14,True,98.26,11.74,11.74
rempart,mixte,purification,barque,unlimited,1.2,1.2,14,True,87.11,22.89,22.89
rempart,mixte,ancrage,puits,unlimited,0.8,0.8,5,True,110.0,0.0,0.0
rempart,mixte,ancrage,puits,unlimited,0.8,1.0,5,True,110.0,0.0,0.0
rempart,mixte,ancrage,puits,unlimited,0.8,1.2,5,True,106.79,3.21,3.21
rempart,mixte,ancrage,puits,unlimited,1.0,0.8,5,True,110.0,0.0,0.0
rempart,mixte,ancrage,puits,unlimited,1.0,1.0,5,True,110.0,0.0,0.0
rempart,mixte,ancrage,puits,unlimited,1.0,1.2,5,True,106.79,3.21,3.21
rempart,mixte,ancrage,puits,unlimited,1.2,0.8,7,True,108.39,1.61,1.61
rempart,mixte,ancrage,puits,unlimited,1.2,1.0,7,True,102.49,7.51,7.51
rempart,mixte,ancrage,puits,unlimited,1.2,1.2,7,True,93.38,16.62,16.62
rempart,mixte,ancrage,porte,unlimited,0.8,0.8,10,True,108.39,1.61,1.61
rempart,mixte,ancrage,porte,unlimited,0.8,1.0,10,True,102.36,7.64,7.64
rempart,mixte,ancrage,porte,unlimited,0.8,1.2,10,True,92.03,17.97,17.97
rempart,mixte,ancrage,porte,unlimited,1.0,0.8,11,True,108.39,1.61,1.61
rempart,mixte,ancrage,porte,unlimited,1.0,1.0,11,True,102.36,7.64,7.64
rempart,mixte,ancrage,porte,unlimited,1.0,1.2,11,True,92.03,17.97,17.97
rempart,mixte,ancrage,porte,unlimited,1.2,0.8,12,True,108.39,1.61,1.61
rempart,mixte,ancrage,porte,unlimited,1.2,1.0,12,True,102.36,7.64,7.64
rempart,mixte,ancrage,porte,unlimited,1.2,1.2,12,True,92.03,17.97,17.97
rempart,mixte,ancrage,barque,unlimited,0.8,0.8,6,True,110.0,0.0,0.0
rempart,mixte,ancrage,barque,unlimited,0.8,1.0,6,True,110.0,0.0,0.0
rempart,mixte,ancrage,barque,unlimited,0.8,1.2,6,True,110.0,0.0,0.0
rempart,mixte,ancrage,barque,unlimited,1.0,0.8,9,True,109.7,0.3,0.3
rempart,mixte,ancrage,barque,unlimited,1.0,1.0,9,True,104.13,5.87,5.87
rempart,mixte,ancrage,barque,unlimited,1.0,1.2,9,True,98.56,11.44,11.44
rempart,mixte,ancrage,barque,unlimited,1.2,0.8,9,True,109.7,0.3,0.3
rempart,mixte,ancrage,barque,unlimited,1.2,1.0,9,True,104.13,5.87,5.87
rempart,mixte,ancrage,barque,unlimited,1.2,1.2,9,True,98.56,11.44,11.44
rempart,legere,aucun,puits,unlimited,0.8,0.8,5,True,110.0,0.0,0.0
rempart,legere,aucun,puits,unlimited,0.8,1.0,5,True,110.0,0.0,0.0
rempart,legere,aucun,puits,unlimited,0.8,1.2,5,True,101.64,8.36,8.36
rempart,legere,aucun,puits,unlimited,1.0,0.8,5,True,110.0,0.0,0.0
rempart,legere,aucun,puits,unlimited,1.0,1.0,5,True,110.0,0.0,0.0
rempart,legere,aucun,puits,unlimited,1.0,1.2,5,True,101.64,8.36,8.36
rempart,legere,aucun,puits,unlimited,1.2,0.8,7,True,105.82,4.18,4.18
rempart,legere,aucun,puits,unlimited,1.2,1.0,7,True,99.27,10.73,10.73
rempart,legere,aucun,puits,unlimited,1.2,1.2,7,True,84.36,25.64,25.64
rempart,legere,aucun,porte,unlimited,0.8,0.8,10,True,105.82,4.18,4.18
rempart,legere,aucun,porte,unlimited,0.8,1.0,10,True,96.73,13.27,13.27
rempart,legere,aucun,porte,unlimited,0.8,1.2,10,True,85.27,24.73,24.73
rempart,legere,aucun,porte,unlimited,1.0,0.8,11,True,105.82,4.18,4.18
rempart,legere,aucun,porte,unlimited,1.0,1.0,11,True,96.73,13.27,13.27
rempart,legere,aucun,porte,unlimited,1.0,1.2,11,True,85.27,24.73,24.73
rempart,legere,aucun,porte,unlimited,1.2,0.8,12,True,105.82,4.18,4.18
rempart,legere,aucun,porte,unlimited,1.2,1.0,12,True,96.73,13.27,13.27
rempart,legere,aucun,porte,unlimited,1.2,1.2,12,True,85.27,24.73,24.73
rempart,legere,aucun,barque,unlimited,0.8,0.8,9,True,107.27,2.73,2.73
rempart,legere,aucun,barque,unlimited,0.8,1.0,9,True,101.09,8.91,8.91
rempart,legere,aucun,barque,unlimited,0.8,1.2,9,True,94.91,15.09,15.09
rempart,legere,aucun,barque,unlimited,1.0,0.8,14,True,104.55,5.45,5.45
rempart,legere,aucun,barque,unlimited,1.0,1.0,14,True,92.18,17.82,17.82
rempart,legere,aucun,barque,unlimited,1.0,1.2,14,True,79.82,30.18,30.18
rempart,legere,aucun,barque,unlimited,1.2,0.8,14,True,104.55,5.45,5.45
rempart,legere,aucun,barque,unlimited,1.2,1.0,14,True,92.18,17.82,17.82
rempart,legere,aucun,barque,unlimited,1.2,1.2,14,True,79.82,30.18,30.18
rempart,legere,purification,puits,unlimited,0.8,0.8,5,True,110.0,0.0,0.0
rempart,legere,purification,puits,unlimited,0.8,1.0,5,True,110.0,0.0,0.0
rempart,legere,purification,puits,unlimited,0.8,1.2,5,True,101.64,8.36,8.36
rempart,legere,purification,puits,unlimited,1.0,0.8,5,True,110.0,0.0,0.0
rempart,legere,purification,puits,unlimited,1.0,1.0,5,True,110.0,0.0,0.0
rempart,legere,purification,puits,unlimited,1.0,1.2,5,True,101.64,8.36,8.36
rempart,legere,purification,puits,unlimited,1.2,0.8,7,True,105.82,4.18,4.18
rempart,legere,purification,puits,unlimited,1.2,1.0,7,True,99.27,10.73,10.73
rempart,legere,purification,puits,unlimited,1.2,1.2,7,True,84.36,25.64,25.64
rempart,legere,purification,porte,unlimited,0.8,0.8,10,True,105.82,4.18,4.18
rempart,legere,purification,porte,unlimited,0.8,1.0,10,True,96.73,13.27,13.27
rempart,legere,purification,porte,unlimited,0.8,1.2,10,True,85.27,24.73,24.73
rempart,legere,purification,porte,unlimited,1.0,0.8,11,True,105.82,4.18,4.18
rempart,legere,purification,porte,unlimited,1.0,1.0,11,True,96.73,13.27,13.27
rempart,legere,purification,porte,unlimited,1.0,1.2,11,True,85.27,24.73,24.73
rempart,legere,purification,porte,unlimited,1.2,0.8,12,True,105.82,4.18,4.18
rempart,legere,purification,porte,unlimited,1.2,1.0,12,True,96.73,13.27,13.27
rempart,legere,purification,porte,unlimited,1.2,1.2,12,True,85.27,24.73,24.73
rempart,legere,purification,barque,unlimited,0.8,0.8,9,True,107.27,2.73,2.73
rempart,legere,purification,barque,unlimited,0.8,1.0,9,True,101.09,8.91,8.91
rempart,legere,purification,barque,unlimited,0.8,1.2,9,True,94.91,15.09,15.09
rempart,legere,purification,barque,unlimited,1.0,0.8,14,True,104.55,5.45,5.45
rempart,legere,purification,barque,unlimited,1.0,1.0,14,True,92.18,17.82,17.82
